date,symbol,open,high,low,close,volume
2023-03-08,DIA,312.92,313.49,310.8,312.55,41771
2023-03-09,DIA,313.82,314.36,306.8,307.49,69154
2023-03-10,DIA,306.85,308.95,303.09,304.34,89164
2023-03-13,DIA,301.44,307.43,301.34,303.42,165300
2023-03-14,DIA,306.64,307.97,303.32,306.82,106299
2023-03-15,DIA,301.47,304.13,299.73,303.85,101207
2023-03-16,DIA,302.2,307.85,301.1,307.56,65837
2023-03-17,DIA,306.07,306.34,302.68,303.81,60567
2023-03-20,DIA,304.72,307.83,304.72,307.48,59635
2023-03-21,DIA,310.47,310.86,308.53,310.36,43369
2023-03-22,DIA,310.66,312.48,305.41,305.41,78394
2023-03-23,DIA,306.63,309.86,303.96,306.33,55310
2023-03-24,DIA,304.73,307.65,303.35,307.5,73540
2023-03-27,DIA,309.67,310.53,308.49,309.33,53227
2023-03-28,DIA,309.18,310.35,308.08,308.98,30147
2023-03-29,DIA,311.58,312.13,310.43,312.08,47811
2023-03-30,DIA,313.71,313.78,311.71,313.41,42913
2023-03-31,DIA,314.45,317.48,314.45,317.26,49500
2023-04-03,DIA,318.47,320.75,318.27,320.47,56121
2023-04-04,DIA,320.47,320.82,317.38,318.61,28672
2023-04-05,DIA,318.71,320.01,318.5,319.43,37177
2023-04-06,DIA,318.91,319.87,318.01,319.54,38452
2023-04-10,DIA,318.71,320.43,318.18,320.43,63120
2023-04-11,DIA,320.86,322.31,320.63,321.44,43228
2023-04-12,DIA,323.04,323.36,320.58,321.03,31427
2023-04-13,DIA,321.64,324.9,320.84,324.72,49911
2023-04-14,DIA,324.41,325.15,321.89,323.27,52588
2023-04-17,DIA,323.64,324.31,322.49,324.31,35175
2023-04-18,DIA,324.17,324.56,322.47,324.2,42167
2023-04-19,DIA,323.6,324.02,322.75,323.4,29894
2023-04-20,DIA,322.0,323.25,321.41,322.29,42439
2023-04-21,DIA,322.96,323.13,321.57,322.72,36595
2023-04-24,DIA,322.56,323.44,321.9,323.38,26176
2023-04-25,DIA,322.8,323.3,320.04,320.07,45783
2023-04-26,DIA,320.32,321.12,317.23,317.92,50603
2023-04-27,DIA,318.92,323.15,318.73,322.83,57432
2023-04-28,DIA,321.88,325.54,321.88,325.47,47498
2023-05-01,DIA,325.75,326.85,324.81,325.13,25714
2023-05-02,DIA,324.38,324.38,319.17,321.53,47795
2023-05-03,DIA,321.93,322.79,318.8,319.01,73929
2023-05-04,DIA,318.2,318.39,314.56,316.2,40937
2023-05-05,DIA,318.93,322.13,318.85,321.4,64870
2023-05-08,DIA,321.86,321.86,319.91,320.94,18040
2023-05-09,DIA,320.27,321.09,320.07,320.51,8831
2023-05-10,DIA,322.22,322.38,317.42,320.15,39751
2023-05-11,DIA,318.68,318.69,316.46,318.1,26158
2023-05-12,DIA,319.22,319.22,316.3,318.12,54218
2023-05-15,DIA,318.26,319.08,316.8,318.37,27929
2023-05-16,DIA,317.62,317.95,315.31,315.37,39257
2023-05-17,DIA,317.01,319.83,316.03,319.33,42962
2023-05-18,DIA,318.87,321.08,317.65,320.78,53993
2023-05-19,DIA,321.3,321.82,318.85,319.72,49433
2023-05-22,DIA,319.74,320.57,317.78,318.45,31803
2023-05-23,DIA,316.98,318.67,315.91,316.29,37603
2023-05-24,DIA,315.84,315.84,313.41,313.76,63269
2023-05-25,DIA,313.53,314.48,311.72,313.48,57087
2023-05-26,DIA,313.87,317.18,313.77,316.51,63197
2023-05-30,DIA,316.38,316.91,314.74,316.32,50131
2023-05-31,DIA,315.07,315.85,313.56,315.25,55754
2023-06-01,DIA,314.73,317.55,313.22,316.61,43648
2023-06-02,DIA,318.91,323.74,318.71,323.35,60150
2023-06-05,DIA,323.6,323.6,321.41,321.54,33021
2023-06-06,DIA,321.22,321.89,320.06,321.59,35543
2023-06-07,DIA,321.82,322.83,321.38,322.52,34059
2023-06-08,DIA,322.55,324.51,322.16,324.19,24284
2023-06-09,DIA,324.12,325.27,323.76,324.59,28231
2023-06-12,DIA,325.07,326.49,324.57,326.4,33481
2023-06-13,DIA,326.95,328.61,326.83,327.79,40696
2023-06-14,DIA,326.56,327.11,323.83,325.37,17143
2023-06-15,DIA,325.54,330.56,325.54,329.9,38801
2023-06-16,DIA,331.18,331.33,328.67,328.69,27217
2023-06-20,DIA,327.19,327.43,325.13,326.47,63947
2023-06-21,DIA,325.47,326.76,324.88,325.46,20882
2023-06-22,DIA,325.14,325.86,324.31,325.4,35476
2023-06-23,DIA,323.31,324.17,322.61,323.18,53640
2023-06-26,DIA,323.56,324.13,322.21,323.15,31720
2023-06-27,DIA,323.23,325.57,323.23,325.13,28097
2023-06-28,DIA,324.8,324.8,323.61,324.49,38420
2023-06-29,DIA,324.5,327.27,324.25,327.11,55915
2023-06-30,DIA,329.09,330.34,328.66,329.69,69548
2023-07-03,DIA,328.87,330.33,328.69,329.81,21575
2023-07-05,DIA,328.32,329.57,328.22,328.73,45656
2023-07-06,DIA,326.34,326.82,323.86,325.27,56136
2023-07-07,DIA,324.01,326.36,323.36,323.47,24754
2023-07-10,DIA,323.32,325.56,323.32,325.56,32634
2023-07-11,DIA,326.7,328.69,326.02,328.56,35108
2023-07-12,DIA,330.82,331.66,329.05,329.38,43254
2023-07-13,DIA,330.17,330.66,329.58,329.79,27496
2023-07-14,DIA,331.51,331.56,330.52,330.94,30829
2023-07-17,DIA,330.42,332.37,330.33,331.6,34929
2023-07-18,DIA,331.32,335.48,331.05,335.31,73365
2023-07-19,DIA,336.16,337.91,336.14,336.27,43754
2023-07-20,DIA,337.21,339.3,337.12,337.9,52741
2023-07-21,DIA,338.49,338.97,337.65,337.88,32034
2023-07-24,DIA,338.42,340.14,338.42,339.7,26752
2023-07-25,DIA,339.6,340.76,339.3,339.95,40872
2023-07-26,DIA,338.92,341.81,338.92,340.82,32227
2023-07-27,DIA,341.45,341.91,337.85,338.51,68706
2023-07-28,DIA,340.19,341.08,339.34,340.12,83730
2023-07-31,DIA,339.96,341.15,339.89,341.15,38760
2023-08-01,DIA,341.19,342.24,340.81,341.78,74660
2023-08-02,DIA,340.36,340.82,337.89,338.41,92657
2023-08-03,DIA,337.34,338.93,336.93,337.71,29287
2023-08-04,DIA,338.73,340.56,336.05,336.41,83634
2023-08-07,DIA,338.11,340.52,338.11,340.26,40956
2023-08-08,DIA,338.16,339.03,335.82,338.72,41973
2023-08-09,DIA,338.72,339.21,336.67,337.05,27331
2023-08-10,DIA,338.85,341.44,337.04,337.61,84113
2023-08-11,DIA,337.02,339.26,336.46,338.68,21822
2023-08-14,DIA,338.79,339.05,337.54,338.96,39698
2023-08-15,DIA,337.4,337.7,335.11,335.52,45394
