date,symbol,open,high,low,close,volume
2022-12-07,MSFT,239.0,240.37,236.56,238.57,410251
2022-12-08,MSFT,239.31,242.9,237.43,241.64,424489
2022-12-09,MSFT,239.31,242.51,238.54,239.75,489368
2022-12-12,MSFT,241.83,246.63,241.5,246.63,570928
2022-12-13,MSFT,256.42,257.73,247.26,250.97,779220
2022-12-14,MSFT,251.14,256.44,248.46,251.32,862415
2022-12-15,MSFT,247.42,248.23,241.59,243.24,572266
2022-12-16,MSFT,242.54,243.98,237.87,238.23,862438
2022-12-19,MSFT,239.32,239.43,233.19,234.89,612269
2022-12-20,MSFT,233.98,237.25,232.95,236.18,420912
2022-12-21,MSFT,236.0,239.87,234.53,238.64,403325
2022-12-22,MSFT,235.5,236.14,228.42,232.64,466445
2022-12-23,MSFT,230.84,233.28,228.52,233.19,278073
2022-12-27,MSFT,233.11,233.11,230.36,231.46,279453
2022-12-28,MSFT,231.43,234.12,228.8,229.1,478637
2022-12-29,MSFT,230.25,236.25,230.25,235.36,424374
2022-12-30,MSFT,232.45,234.33,231.19,234.2,316469
2023-01-03,MSFT,237.38,239.99,231.87,234.01,483132
2023-01-04,MSFT,226.99,227.42,220.75,223.67,1635168
2023-01-05,MSFT,221.85,222.07,216.62,217.08,1036864
2023-01-06,MSFT,217.86,220.49,214.3,219.61,1051927
2023-01-09,MSFT,221.41,225.83,221.19,221.84,633657
2023-01-10,MSFT,222.43,225.87,222.14,223.5,491580
2023-01-11,MSFT,226.03,230.35,225.77,230.27,658249
2023-01-12,MSFT,230.03,234.26,228.13,232.94,795266
2023-01-13,MSFT,231.61,233.77,229.47,233.51,626342
2023-01-17,MSFT,232.42,235.27,231.58,234.82,568371
2023-01-18,MSFT,236.09,236.71,230.04,230.34,1009372
2023-01-19,MSFT,228.66,229.76,225.33,226.63,825557
2023-01-20,MSFT,229.25,235.01,229.13,234.59,878772
2023-01-23,MSFT,235.34,239.44,234.11,236.88,1342284
2023-01-24,MSFT,236.98,238.2,234.84,236.55,1355763
2023-01-25,MSFT,228.81,237.59,225.53,234.79,1835340
2023-01-26,MSFT,238.18,242.44,236.37,242.36,844918
2023-01-27,MSFT,243.07,243.99,241.1,242.36,605090
2023-01-30,MSFT,238.61,239.69,236.56,237.06,589583
2023-01-31,MSFT,237.95,242.13,237.35,242.04,531701
2023-02-01,MSFT,242.11,249.18,239.85,246.88,662458
2023-02-02,MSFT,252.96,258.52,251.29,258.42,1139056
2023-02-03,MSFT,253.46,258.03,251.13,252.33,716731
2023-02-06,MSFT,250.94,252.27,248.91,250.92,422641
2023-02-07,MSFT,254.31,262.5,254.04,261.5,1187398
2023-02-08,MSFT,266.95,270.22,260.03,260.55,1244877
2023-02-09,MSFT,267.55,267.59,256.69,257.49,1059457
2023-02-10,MSFT,255.54,257.86,254.63,256.96,656859
2023-02-13,MSFT,261.34,268.18,261.0,264.99,1058818
2023-02-14,MSFT,266.3,268.54,263.06,265.96,1010345
2023-02-15,MSFT,262.74,265.01,260.67,263.69,745786
2023-02-16,MSFT,258.57,261.14,256.46,256.71,901063
2023-02-17,MSFT,253.98,254.64,250.67,252.65,767961
2023-02-21,MSFT,248.86,250.09,246.36,247.41,573546
2023-02-22,MSFT,248.78,249.03,245.16,246.36,437301
2023-02-23,MSFT,250.22,251.47,245.26,249.47,628731
2023-02-24,MSFT,244.56,245.62,242.95,244.15,387910
